TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-22 21:32:48,1771795968296,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=gup67,200,fjzqb-1771795968296-976e9c594d68,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/pt-BR.segments/_tree.segment,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,25,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:48,1771795968044,portfoliosantossergio.vercel.app/cv-sergio-santos-es-ES.pdf,GET,,200,fjzqb-1771795968044-5d729371a68d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,11,gru1,249,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9W1PC2EFTHX342BVWMNP,2kbNjwaLk2LL,1
2026-02-22 21:32:48,1771795968044,portfoliosantossergio.vercel.app/cv-sergio-santos-es-ES.pdf,GET,,200,fjzqb-1771795968044-5d729371a68d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,32,gru1,266,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9W2WQ2NG7ST66191715G,0r6o5xJy2fqs,1
2026-02-22 21:32:37,1771795957659,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,zlld7-1771795957659-5681e0031ed0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,9,gru1,249,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9HX67DYWAAK1QS0DX05B,2kbNjwaLk2LL,1
2026-02-22 21:32:37,1771795957659,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,zlld7-1771795957659-5681e0031ed0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,34,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:37,1771795957190,portfoliosantossergio.vercel.app/es-ES,GET,,200,sm9pf-1771795957190-6eed9b621a23,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,10,gru1,249,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M9HEH5ECFS03QAHPHYC97,2kbNjwaLk2LL,1
2026-02-22 21:32:37,1771795957190,portfoliosantossergio.vercel.app/es-ES,GET,,200,sm9pf-1771795957190-6eed9b621a23,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,static,/es-ES,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,298,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:11,1771795931556,portfoliosantossergio.vercel.app/_next/static/chunks/turbopack-71b83a8288f24586.js,GET,,200,nvbrc-1771795931556-36a153d229db,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,12,iad1,244,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M8RE1GWWTQT3J6YF8R28H,d744SwUP8rme,1
2026-02-22 21:32:11,1771795931556,portfoliosantossergio.vercel.app/_next/static/chunks/turbopack-71b83a8288f24586.js,GET,,200,nvbrc-1771795931556-36a153d229db,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,HIT,static,/_next/static/chunks/turbopack-71b83a8288f24586.js,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,79,iad1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:11,1771795931505,portfoliosantossergio.vercel.app/_next/static/chunks/e41135c72da8a3ff.js,GET,,200,hsllp-1771795931505-6c6f2743a5e9,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,8,iad1,244,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M8RCH1JXSE9BHGT0K8Q65,d744SwUP8rme,1
2026-02-22 21:32:11,1771795931505,portfoliosantossergio.vercel.app/_next/static/chunks/e41135c72da8a3ff.js,GET,,200,hsllp-1771795931505-6c6f2743a5e9,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,HIT,static,/_next/static/chunks/e41135c72da8a3ff.js,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,82,iad1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:11,1771795931473,portfoliosantossergio.vercel.app/_next/static/chunks/df619147ea077d21.js,GET,,200,4mk95-1771795931473-f2523ec51575,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,9,iad1,243,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M8RAN5QE5G88Z9BQ5DEC9,d744SwUP8rme,1
2026-02-22 21:32:11,1771795931473,portfoliosantossergio.vercel.app/_next/static/chunks/df619147ea077d21.js,GET,,200,4mk95-1771795931473-f2523ec51575,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,HIT,static,/_next/static/chunks/df619147ea077d21.js,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,53,iad1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:11,1771795931173,portfoliosantossergio.vercel.app/en-US,GET,,200,4mk95-1771795931173-068513c12042,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,37,iad1,242,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M8R28E044BHNDK67XBMAJ,d744SwUP8rme,1
2026-02-22 21:32:11,1771795931173,portfoliosantossergio.vercel.app/en-US,GET,,200,4mk95-1771795931173-068513c12042,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,PRERENDER,static,/en-US,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,260,iad1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:11,1771795931160,portfoliosantossergio.vercel.app/en-US,GET,,200,mt575-1771795931160-7f0608f82e1f,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,9,iad1,243,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M8R2000ND33XDH22P4NDG,d744SwUP8rme,1
2026-02-22 21:32:11,1771795931160,portfoliosantossergio.vercel.app/en-US,GET,,200,mt575-1771795931160-7f0608f82e1f,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,PRERENDER,static,/en-US,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,271,iad1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:10,1771795930512,portfoliosantossergio.vercel.app/en-US,GET,,200,khz55-1771795930512-cd836ebc7e95,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,9,gru1,248,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M8QCS1YN34AXVHVAVAZBR,2kbNjwaLk2LL,1
2026-02-22 21:32:10,1771795930512,portfoliosantossergio.vercel.app/en-US,GET,,200,khz55-1771795930512-cd836ebc7e95,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",,production,main,HIT,static,/en-US,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,32,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:08,1771795928774,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,4nxl8-1771795928774-b58960c3723c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,12,gru1,246,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M8NPGYBN8J8CFC1YK7YYR,2kbNjwaLk2LL,1
2026-02-22 21:32:08,1771795928774,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,4nxl8-1771795928774-b58960c3723c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,35,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:32:08,1771795928304,portfoliosantossergio.vercel.app/en-US,GET,,200,4727r-1771795928304-da78aed9a5dc,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,12,gru1,243,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M8N7XP29VCMMQFGFTRKAG,2kbNjwaLk2LL,1
2026-02-22 21:32:08,1771795928304,portfoliosantossergio.vercel.app/en-US,GET,,200,4727r-1771795928304-da78aed9a5dc,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,static,/en-US,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,283,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:31:52,1771795912712,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,kzlfk-1771795912712-88eb2bdd3699,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,11,gru1,242,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M860JBTDQ34AZNNC99V7B,2kbNjwaLk2LL,1
2026-02-22 21:31:52,1771795912712,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,kzlfk-1771795912712-88eb2bdd3699,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,35,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:31:52,1771795912581,portfoliosantossergio.vercel.app/pt-BR,GET,,304,sm9pf-1771795912581-6c2f8d98d237,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,10,gru1,242,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M85WA02S4H1MDT8WQ6E6N,2kbNjwaLk2LL,1
2026-02-22 21:31:52,1771795912581,portfoliosantossergio.vercel.app/pt-BR,GET,,304,sm9pf-1771795912581-6c2f8d98d237,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/pt-BR,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,29,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:31:50,1771795910617,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=1wp84,200,hxjpr-1771795910617-3e705be86418,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,9,gru1,250,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M83YW04H3BQ3DDYN4Q28T,443IZHtbdIwF,1
2026-02-22 21:31:50,1771795910617,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=1wp84,200,hxjpr-1771795910617-3e705be86418,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,static,/pt-BR.segments/$d$lang.segment,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,237,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:31:50,1771795910617,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=1h57i,200,6t52n-1771795910617-f0b5a9a26d2e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,385,gru1,240,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M83Z17TZY4MMK3YYRZX5Z,2kbNjwaLk2LL,1
2026-02-22 21:31:50,1771795910617,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=1h57i,200,6t52n-1771795910617-f0b5a9a26d2e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,static,/pt-BR.segments/$d$lang/__PAGE__.segment,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,310,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:31:50,1771795910617,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=1rqxw,200,4727r-1771795910617-26dfeeda6160,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,7,gru1,254,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M83YYJH2A6QZMA4XGVE27,4blok7SOCkin,1
2026-02-22 21:31:50,1771795910617,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=1rqxw,200,4727r-1771795910617-26dfeeda6160,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,static,/pt-BR.segments/_index.segment,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,179,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:31:50,1771795910616,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=hgl8i,200,dshxl-1771795910616-597cf1743aae,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,10,gru1,249,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M83Z0Y74NMX6M35EPEPBA,QZwi1W2yUC26,1
2026-02-22 21:31:50,1771795910616,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=hgl8i,200,dshxl-1771795910616-597cf1743aae,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,static,/pt-BR.segments/_head.segment,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,193,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:31:50,1771795910391,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,jq272-1771795910391-5e9768500955,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,12,gru1,249,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M83QW2XFXWVHNNJ2R6AA7,443IZHtbdIwF,1
2026-02-22 21:31:50,1771795910391,portfoliosantossergio.vercel.app/favicon.ico,GET,,304,jq272-1771795910391-5e9768500955,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,HIT,static,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,29,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:31:50,1771795910361,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=9scbw,200,hxjpr-1771795910361-fed0e1819657,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,11,gru1,248,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M83Q6NX65K4D4JE8TNN5Z,443IZHtbdIwF,1
2026-02-22 21:31:50,1771795910361,portfoliosantossergio.vercel.app/pt-BR,GET,_rsc=9scbw,200,hxjpr-1771795910361-fed0e1819657,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,PRERENDER,static,/pt-BR.segments/_tree.segment,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,210,gru1,,,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,,,
2026-02-22 21:31:50,1771795910080,portfoliosantossergio.vercel.app/cv-sergio-santos-pt-BR.pdf,GET,,200,xxc4f-1771795910080-647b399fe3d8,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,13,gru1,247,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M83ECQWADDVX4BAYJ3TC1,443IZHtbdIwF,1
2026-02-22 21:31:50,1771795910080,portfoliosantossergio.vercel.app/cv-sergio-santos-pt-BR.pdf,GET,,200,xxc4f-1771795910080-647b399fe3d8,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,MISS,function,/[lang],portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,34,gru1,265,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M83FRR5N6RRWYGZRRV603,0r6o5xJy2fqs,1
2026-02-22 21:31:40,1771795900066,portfoliosantossergio.vercel.app/favicon.ico,GET,,200,wvkr4-1771795900066-a34ea78a9ad0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",,production,main,MISS,middleware,/_middleware,portfoliosantossergio.vercel.app,portfoliosantossergio-q3526wlr4-sergios-projects-72ebb38b.vercel.app,dpl_8mDW6xCFvdtVfmvopHA6zGfWApsX,11,gru1,246,2048,,prj_nuwDPd5rky2AmbtYpP1bm6scEyBw,,,01KJ3M7SN4Q1B395Y4SYMA1C1F,443IZHtbdIwF,1
